,SpamOrNot,text,spam,ham,prediction,correct
727,ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,0.0033333333333333335,0.49666666666666665,ham,1
728,ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,0.051587301587301584,0.44841269841269843,ham,1
729,ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,0.011904761904761904,0.4880952380952381,ham,1
730,ham,Then why no one talking to me,0.02151639344262295,0.47848360655737704,ham,1
731,ham,Thanks for looking out for me. I really appreciate.,0.10064935064935066,0.3993506493506494,ham,1
732,spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY �10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,0.5,0.5,ham,0
733,ham,Wish i were with you now!,0.022727272727272728,0.4772727272727273,ham,1
734,ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0.004807692307692308,0.4951923076923077,ham,1
735,ham,Yes i will be there. Glad you made it.,0.10336538461538461,0.39663461538461536,ham,1
736,ham,Do well :)all will for little time. Thing of good times ahead:,0.5,0.5,ham,1
737,ham,Just got up. have to be out of the room very soon. ��_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0.10551075268817205,0.39448924731182794,ham,1
738,ham,Ok. There may be a free gym about.,0.5,0.5,ham,1
739,ham,Men like shorter ladies. Gaze up into his eyes.,0.125,0.375,ham,1
740,ham,Dunno he jus say go lido. Same time 930.,0.0078125,0.4921875,ham,1
741,ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",0.5,0.5,ham,1
742,spam,U are subscribed to the best Mobile Content Service in the UK for �3 per 10 days until you send STOP to 82324. Helpline 08706091795,0.5,0.5,ham,0
743,ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,0.5,0.5,ham,1
744,ham,By monday next week. Give me the full gist,0.5,0.5,ham,1
745,spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",0.5,0.5,ham,0
746,spam,You have an important customer service announcement from PREMIER.,0.06634701159678859,0.4336529884032114,ham,0
747,ham,Dont gimme that lip caveboy,0.04310344827586207,0.45689655172413796,ham,1
748,ham,When did you get to the library,0.020833333333333332,0.4791666666666667,ham,1
749,ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,0.027777777777777776,0.4722222222222222,ham,1
750,ham,So why didnt you holla?,0.5,0.5,ham,1
751,ham,Cant think of anyone with * spare room off * top of my head,0.033582089552238806,0.4664179104477612,ham,1
752,ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",0.08333333333333333,0.4166666666666667,ham,1
753,ham,U should have made an appointment,0.5,0.5,ham,1
754,ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",0.3002533783783784,0.19974662162162163,spam,0
755,spam,"Romantic Paris. 2 nights, 2 flights from �79 Book now 4 next year. Call 08704439680Ts&Cs apply.",0.125,0.375,ham,0
756,ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0.5,0.5,ham,1
757,spam,Urgent Ur �500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 �1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,0.4471830985915493,0.0528169014084507,spam,1
758,ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0.057692307692307696,0.4423076923076923,ham,1
759,ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",0.022727272727272728,0.4772727272727273,ham,1
760,spam,UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 �1.50perWKsub,0.5,0.5,ham,0
761,ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",0.5,0.5,ham,1
762,ham,"Sorry, I'll call later",0.010869565217391304,0.4891304347826087,ham,1
763,ham,I cant pick the phone right now. Pls send a message,0.5,0.5,ham,1
764,ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0.0033333333333333335,0.49666666666666665,ham,1
765,ham,Not getting anywhere with this damn job hunting over here!,0.02784090909090909,0.4721590909090909,ham,1
766,ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,0.0033333333333333335,0.49666666666666665,ham,1
767,ham,"idc get over here, you are not weaseling your way out of this shit twice in a row",0.125,0.375,ham,1
768,ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,0.5,0.5,ham,1
769,ham,Just sleeping..and surfing,0.10551075268817205,0.39448924731182794,ham,1
770,ham,Thanks for picking up the trash.,0.10064935064935066,0.3993506493506494,ham,1
771,ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0.07352941176470588,0.4264705882352941,ham,1
772,ham,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",0.5,0.5,ham,1
773,ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0.006944444444444444,0.4930555555555556,ham,1
774,ham,That means get the door,0.022688356164383562,0.4773116438356164,ham,1
775,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0.1939149560117302,0.3060850439882698,ham,1
776,ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",0.017857142857142856,0.48214285714285715,ham,1
777,ham,Beerage?,0.125,0.375,ham,1
778,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,0.06634701159678859,0.4336529884032114,ham,0
779,ham,Dont think so. It turns off like randomlly within 5min of opening,0.04310344827586207,0.45689655172413796,ham,1
780,ham,"She was supposed to be but couldn't make it, she's still in town though",0.0014970059880239522,0.49850299401197606,ham,1
781,ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,0.5,0.5,ham,1
782,spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),0.04861111111111111,0.4513888888888889,ham,0
783,spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, �3 per pole. UnSub 08718727870.",0.5,0.5,ham,0
784,ham,Gud mrng dear hav a nice day,0.004464285714285714,0.4955357142857143,ham,1
785,ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0.13084795321637427,0.36915204678362573,ham,1
786,ham,All e best 4 ur driving tmr :-),0.0552536231884058,0.4447463768115942,ham,1
787,ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THAT��S AL!!!!!!!!!,0.5,0.5,ham,1
788,ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,0.027777777777777776,0.4722222222222222,ham,1
789,ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0.03540772532188841,0.4645922746781116,ham,1
790,ham,it's really getting me down just hanging around.,0.5,0.5,ham,1
791,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",0.4296875,0.0703125,spam,1
792,ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\""""",0.5,0.5,ham,1
793,ham,Ok i msg u b4 i leave my house.,0.5,0.5,ham,1
794,ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",0.5,0.5,ham,1
795,spam,"Last Chance! Claim ur �150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Sub. 16",0.08544303797468354,0.41455696202531644,ham,0
796,ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,0.05,0.45,ham,1
797,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,0.39385964912280697,0.10614035087719298,spam,1
798,spam,You have won a guaranteed �200 award or even �1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,0.06634701159678859,0.4336529884032114,ham,0
799,ham,K I'll be there before 4.,0.5,0.5,ham,1
800,ham,I dled 3d its very imp,0.5,0.5,ham,1
801,ham,"sure, but make sure he knows we ain't smokin yet",0.003472222222222222,0.4965277777777778,ham,1
802,ham,Boooo you always work. Just quit.,0.125,0.375,ham,1
803,ham,I am taking half day leave bec i am not well,0.5,0.5,ham,1
804,ham,Ugh I don't wanna get out of bed. It's so warm.,0.019230769230769232,0.4807692307692308,ham,1
805,ham,S:)s.nervous  &lt;#&gt; :),0.5,0.5,ham,1
806,ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,0.5,0.5,ham,1
807,spam,Congratulations ur awarded either �500 of CD gift vouchers & Free entry 2 our �100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,0.453125,0.046875,spam,1
808,ham,I borrow ur bag ok.,0.5,0.5,ham,1
809,spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",0.5,0.5,ham,0
810,ham,Where's my boytoy? I miss you ... What happened?,0.01050420168067227,0.4894957983193277,ham,1
811,ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",0.5,0.5,ham,1
812,ham,Also are you bringing galileo or dobby,0.023333333333333334,0.4766666666666667,ham,1
813,ham,Then why you not responding,0.02151639344262295,0.47848360655737704,ham,1
814,ham,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & I��LLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",0.5,0.5,ham,1
815,ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0.02540650406504065,0.47459349593495936,ham,1
816,ham,On the road so cant txt,0.5,0.5,ham,1
817,spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",0.375,0.125,spam,1
818,spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,0.4722222222222222,0.027777777777777776,spam,1
819,ham,Have a good evening! Ttyl,0.11762152777777778,0.3823784722222222,ham,1
820,ham,Hmm .. Bits and pieces lol ... *sighs* ...,0.016666666666666666,0.48333333333333334,ham,1
821,ham,Hahaha..use your brain dear,0.0625,0.4375,ham,1
822,ham,Hey. You got any mail?,0.024336283185840708,0.4756637168141593,ham,1
823,ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",0.010869565217391304,0.4891304347826087,ham,1
824,ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,0.10064935064935066,0.3993506493506494,ham,1
825,spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,0.5,0.5,ham,0
826,ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven��t sent u 1 in ages started driving so stay off roads!RVx,0.5,0.5,ham,1
827,spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",0.06707317073170732,0.4329268292682927,ham,0
828,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",0.025,0.475,ham,1
829,ham,Surely result will offer:),0.03571428571428571,0.4642857142857143,ham,1
830,ham,Good Morning my Dear........... Have a great &amp; successful day.,0.02540650406504065,0.47459349593495936,ham,1
831,spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,0.5,0.5,ham,0
832,ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",0.01875,0.48125,ham,1
833,spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,0.5,0.5,ham,0
834,spam,Last chance 2 claim ur �150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. �3.00 Sub. 16 . Remove txt X or STOP,0.08544303797468354,0.41455696202531644,ham,0
835,ham,I luv u soo much u don��t understand how special u r 2 me ring u 2morrow luv u xxx,0.5,0.5,ham,1
836,ham,"Pls send me a comprehensive mail about who i'm paying, when and how much.",0.04259259259259259,0.45740740740740743,ham,1
837,ham,Our Prashanthettan's mother passed away last night. pray for her and family.,0.285,0.215,spam,0
838,spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",0.4471830985915493,0.0528169014084507,spam,1
839,ham,K.k:)when are you going?,0.5,0.5,ham,1
840,ham,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,0.05,0.45,ham,1
841,ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0.5,0.5,ham,1
842,ham,I am in office:)whats the matter..msg me now.i will call you at break:).,0.5,0.5,ham,1
843,ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0.008522727272727272,0.4914772727272727,ham,1
844,spam,"Today's Offer! Claim ur �150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. �3.00 Sub. 16 . Unsub reply X",0.06677018633540373,0.4332298136645963,ham,0
845,ham,U reach orchard already? U wan 2 go buy tickets first?,0.5,0.5,ham,1
846,ham,"I am real, baby! I want to bring out your inner tigress...",0.5,0.5,ham,1
847,ham,No da if you run that it activate the full version da.,0.5,0.5,ham,1
848,ham,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",0.5,0.5,ham,1
849,ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.,0.38207547169811323,0.1179245283018868,spam,0
850,spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,0.059782608695652176,0.44021739130434784,ham,0
851,ham,Going to take your babe out ?,0.01293103448275862,0.4870689655172414,ham,1
852,ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,0.03125,0.46875,ham,1
853,ham,Spoons it is then okay?,0.125,0.375,ham,1
854,ham,Did he just say somebody is named tampa,0.00946969696969697,0.49053030303030304,ham,1
855,ham,In work now. Going have in few min.,0.5,0.5,ham,1
856,ham,Your brother is a genius,0.1939149560117302,0.3060850439882698,ham,1
857,ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",0.010869565217391304,0.4891304347826087,ham,1
858,ham,Did u find out what time the bus is at coz i need to sort some stuff out.,0.00946969696969697,0.49053030303030304,ham,1
859,ham,Dude ive been seeing a lotta corvettes lately,0.010416666666666666,0.4895833333333333,ham,1
860,spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net �1.50pm approx 3mins,0.453125,0.046875,spam,1
861,ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",0.014705882352941176,0.4852941176470588,ham,1
862,spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,0.4625,0.0375,spam,1
863,spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,0.041666666666666664,0.4583333333333333,ham,0
864,spam,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0.03006872852233677,0.4699312714776632,ham,0
865,ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0.022916666666666665,0.47708333333333336,ham,1
866,ham,Its going good...no problem..but still need little experience to understand american customer voice...,0.01425438596491228,0.4857456140350877,ham,1
867,ham,I'll text you when I drop x off,0.5,0.5,ham,1
868,ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,0.019230769230769232,0.4807692307692308,ham,1
869,ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,0.059782608695652176,0.44021739130434784,ham,1
870,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, �500 Cash or �100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",0.17708333333333334,0.3229166666666667,ham,0
871,ham,Are you in castor? You need to see something,0.08131313131313131,0.41868686868686866,ham,1
872,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. �1.50 SP:Tyrone,0.425,0.075,spam,1
873,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,0.5,0.5,ham,0
874,spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,0.5,0.5,ham,0
875,spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,0.3125,0.1875,spam,1
876,ham,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",0.06132075471698113,0.4386792452830189,ham,1
877,ham,I love to give massages. I use lots of baby oil... What is your fave position?,0.5,0.5,ham,1
878,ham,Dude we should go sup again,0.010416666666666666,0.4895833333333333,ham,1
879,ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,0.125,0.375,ham,1
880,ham,Gibbs unsold.mike hussey,0.08333333333333333,0.4166666666666667,ham,1
881,ham,I like to talk pa but am not able to. I dont know y.,0.5,0.5,ham,1
882,ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,0.5,0.5,ham,1
883,ham,You unbelievable faglord,0.06634701159678859,0.4336529884032114,ham,1
884,ham,Wife.how she knew the time of murder exactly,0.025,0.475,ham,1
885,ham,Why do you ask princess?,0.07352941176470588,0.4264705882352941,ham,1
886,ham,I am great princess! What are you thinking about me? :),0.5,0.5,ham,1
887,ham,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,0.125,0.375,ham,1
888,ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,0.5,0.5,ham,1
889,ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0.0125,0.4875,ham,1
890,ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",0.25,0.25,ham,1
891,ham,Hope you are having a good week. Just checking in,0.019736842105263157,0.48026315789473684,ham,1
892,ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",0.5,0.5,ham,1
893,ham,"Thursday night? Yeah, sure thing, we'll work it out then",0.041666666666666664,0.4583333333333333,ham,1
894,spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",0.1939149560117302,0.3060850439882698,ham,0
895,ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0.007352941176470588,0.49264705882352944,ham,1
896,ham,How is it possible to teach you. And where.,0.013578274760383386,0.48642172523961663,ham,1
897,ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",0.5,0.5,ham,1
898,ham,Lovely smell on this bus and it ain't tobacco... ,0.015625,0.484375,ham,1
899,ham,"We're all getting worried over here, derek and taylor have already assumed the worst",0.5,0.5,ham,1
900,ham,Hey what's up charles sorry about the late reply.,0.024336283185840708,0.4756637168141593,ham,1
901,spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",0.0552536231884058,0.4447463768115942,ham,0
902,ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,0.5,0.5,ham,1
903,ham,WHITE FUDGE OREOS ARE IN STORES,0.041666666666666664,0.4583333333333333,ham,1
904,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",0.09375,0.40625,ham,0
905,ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,0.5,0.5,ham,1
906,ham,I am sorry it hurt you.,0.5,0.5,ham,1
907,ham,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,0.03237791932059447,0.4676220806794055,ham,1
908,ham,Ok lor but not too early. Me still having project meeting now.,0.5,0.5,ham,1
909,ham,"Call me da, i am waiting for your call.",0.3002533783783784,0.19974662162162163,spam,0
910,ham,I could ask carlos if we could get more if anybody else can chip in,0.5,0.5,ham,1
911,ham,Was actually about to send you a reminder today. Have a wonderful weekend,0.020474137931034482,0.4795258620689655,ham,1
912,ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0.020833333333333332,0.4791666666666667,ham,1
913,ham,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,0.024336283185840708,0.4756637168141593,ham,1
914,ham,Dont talk to him ever ok its my word.,0.04310344827586207,0.45689655172413796,ham,1
915,ham,When u wana see it then,0.020833333333333332,0.4791666666666667,ham,1
916,ham,On ma way to school. Can you pls send me ashley's number,0.5,0.5,ham,1
917,ham,It shall be fine. I have avalarr now. Will hollalater,0.5,0.5,ham,1
918,ham,She went to attend another two rounds today..but still did't reach home..,0.0014970059880239522,0.49850299401197606,ham,1
919,ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,0.007575757575757576,0.49242424242424243,ham,1
920,ham,"K, wait chikku..il send aftr  &lt;#&gt; mins",0.5,0.5,ham,1
921,ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,0.008484162895927601,0.4915158371040724,ham,1
922,ham,K:)i will give my kvb acc details:),0.5,0.5,ham,1
923,ham,Oh all have to come ah?,0.5,0.5,ham,1
924,spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over �1million to give away ! ppt150x3+normal text rate box403 w1t1jy,0.036885245901639344,0.46311475409836067,ham,0
925,ham,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),0.5,0.5,ham,1
926,ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,0.453125,0.046875,spam,0
927,ham,So do you have samus shoulders yet,0.5,0.5,ham,1
928,ham,What time you think you'll have it? Need to know when I should be near campus,0.03006872852233677,0.4699312714776632,ham,1
929,spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or �1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",0.06707317073170732,0.4329268292682927,ham,0
930,ham,Then dun wear jeans lor...,0.02151639344262295,0.47848360655737704,ham,1
931,ham,"Since when, which side, any fever, any vomitin.",0.044642857142857144,0.45535714285714285,ham,1
932,ham,K:)k.are you in college?,0.5,0.5,ham,1
933,spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or �10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",0.4471830985915493,0.0528169014084507,spam,1
934,ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,0.017045454545454544,0.48295454545454547,ham,1
935,ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0.5,0.5,ham,1
936,ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,0.125,0.375,ham,1
937,spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),0.013578274760383386,0.48642172523961663,ham,0
938,ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0.0625,0.4375,ham,1
939,ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",0.5,0.5,ham,1
940,ham,I cant wait to see you! How were the photos were useful? :),0.5,0.5,ham,1
941,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0.5,0.5,ham,0
942,ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,0.024336283185840708,0.4756637168141593,ham,1
943,ham,Chk in ur belovd ms dict,0.125,0.375,ham,1
944,ham,Is that what time you want me to come?,0.5,0.5,ham,1
945,ham,"Awesome, lemme know whenever you're around",0.0125,0.4875,ham,1
946,ham,Shb b ok lor... Thanx...,0.125,0.375,ham,1
947,ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",0.011363636363636364,0.48863636363636365,ham,1
948,ham,Also remember to get dobby's bowl from your car,0.023333333333333334,0.4766666666666667,ham,1
949,spam,Filthy stories and GIRLS waiting for your,0.4166666666666667,0.08333333333333333,spam,1
950,ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,0.010869565217391304,0.4891304347826087,ham,1
951,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0.025,0.475,ham,1
952,ham,Welp apparently he retired,0.0625,0.4375,ham,1
953,ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0.5,0.5,ham,1
954,ham,Where @,0.01050420168067227,0.4894957983193277,ham,1
955,ham,U sure u can't take any sick time?,0.5,0.5,ham,1
956,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,0.4471830985915493,0.0528169014084507,spam,1
957,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0.007142857142857143,0.4928571428571429,ham,1
958,ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,0.5,0.5,ham,1
959,ham,Are you this much buzy,0.08131313131313131,0.41868686868686866,ham,1
